,title,vector,cluster
1022,strand,"[ 1.7136e-01 -1.1318e-01 -3.9367e-01 -1.9694e-01  8.0668e-01 -3.2998e-04
  1.8250e-01  5.1698e-01 -1.5051e-01  5.0871e-01 -5.1564e-01  7.6629e-01
 -2.5434e-01  8.9225e-01  7.4084e-01  4.7123e-01 -4.4037e-01 -2.9072e-01
  6.7858e-01  1.3622e-01  1.4954e-01 -5.1580e-01  5.8677e-01 -1.2580e-01
  8.8694e-01  3.4072e-01  3.0011e-01  1.2848e-01  7.8804e-02 -7.5968e-02
  2.5351e-01  3.4575e-02  3.0117e-01 -4.2189e-02  4.4351e-01 -5.5847e-01
 -2.6760e-01  4.5785e-01  2.8514e-01  8.7613e-02 -2.9925e-01  7.4652e-02
 -7.1164e-01  7.8320e-01  1.2685e-01 -2.6879e-01  4.3338e-01 -2.7924e-01
 -1.9675e-02  7.8998e-01 -1.3712e-01 -1.6411e-01  4.1637e-01 -7.6294e-03
 -1.0200e+00 -8.8651e-01 -6.3460e-01  1.7068e-01  9.0585e-01 -3.5826e-03
 -4.3373e-01  4.8198e-01  3.5301e-01  3.6428e-01  6.9104e-01  2.7812e-01
 -2.1838e-02  8.5915e-01  2.5446e-01 -4.5135e-01 -5.1993e-01  2.0299e-01
  8.3629e-01 -5.7253e-01  2.7887e-01 -4.9492e-01  4.8491e-01 -5.9759e-01
  2.7829e-01 -1.6211e-01 -8.8754e-01 -1.4738e-01 -3.8192e-01  3.6700e-01
 -2.8155e-02  2.1582e-01 -1.9541e-01 -3.6249e-01 -2.9589e-01  3.5621e-01
 -4.5552e-01 -8.3265e-01  8.8037e-02 -4.5574e-01  3.1212e-01  4.5807e-02
  8.8213e-01 -1.5424e-01  3.9951e-02  7.7416e-01]",20
1023,,"[ 0.41869   -0.92211    0.048684   0.11798    0.22062   -0.32506
 -0.78456    0.43787   -0.14762    0.0631     0.23754    1.4837
 -0.54762    0.80406   -0.0037728  0.24949   -0.15523   -0.66263
 -0.060428   0.10121    0.51163    0.43285   -0.60858    0.22083
 -0.62269   -0.9374    -0.19981   -0.69866   -0.3368     0.40864
  0.46296    0.59369   -0.5655     0.24968   -0.37977   -0.84865
  0.60765   -0.035362   0.062735  -0.949      0.13185   -1.0301
 -0.077346   0.81087    0.18624    0.45122    0.36329    0.40375
 -0.77568   -1.2271    -0.47763    0.094753   1.0842     0.71649
 -0.89553   -2.4286    -0.62272   -0.74197    1.4537     1.1202
  0.12085   -0.52417   -0.007246   0.46182    0.82402    0.057731
 -0.11212    1.1369     1.2533    -0.16477   -0.18941   -0.34252
 -0.82302   -1.0924     0.0319    -0.14412   -0.11448    0.43761
 -1.0946    -0.2936     1.9768     0.10246   -0.53153    0.052601
 -0.50998   -0.18428   -0.13771   -0.27539    1.3457     0.061392
  0.43842    0.032165   0.22058   -0.65447   -0.72461    0.95152
  0.81584   -0.17933    0.43912    0.50967  ]",12
1024,block,"[ 0.35901    0.019648  -0.54488   -0.01984    0.045876   0.34316
 -0.68479    0.51846    0.28244    0.20759    0.61344   -0.16105
 -0.43311   -0.23849   -0.3557     0.49617    0.02468    0.14294
 -0.32675    0.018687   0.14556    0.19605    0.46855   -0.17969
  0.60353   -0.10488   -0.02823    0.068039  -0.037172   0.33858
  0.57217    0.77929    0.49072    0.10646    0.56652   -0.18831
  0.51482   -0.85103    0.37901    0.78006   -0.2401    -0.64208
 -0.26804   -0.11428    0.10379    0.2626    -0.39712    0.071409
 -0.17557    0.21053    0.077563   0.32464   -0.019332   0.73397
 -0.24317   -2.1946    -0.39842   -0.43848    1.8412    -0.11814
 -0.35072   -0.036926   0.22049    0.59223    1.0676     0.21873
  0.4569     0.33814   -0.41755   -0.67498    0.11064   -0.24805
 -0.043363  -0.39579    0.28289   -0.16008   -0.26205    0.54224
 -0.14122    0.16653   -0.0085441 -0.56169   -0.57374   -0.38417
 -0.91638    0.33195    0.60858   -0.49572    0.4016    -0.065407
 -0.035616  -0.38261   -0.29206    0.25501   -0.34718   -0.19115
  0.38063    0.13439    1.0224     0.13633  ]",12
1025,,"[ 0.13425   -0.39139   -0.41745   -0.058097   0.70201   -0.33286
  0.38771   -0.73004   -0.74064    0.45817   -0.70855   -0.2459
  0.14617    1.2603    -0.14993   -0.20469    0.51285   -0.043044
 -0.88261    0.22913   -0.44164    0.30913    0.58214   -0.17663
  0.22111   -0.17274    0.19792   -1.2823    -0.021687   0.32242
 -1.3704     1.053     -0.42713    0.049182  -1.8267    -0.31407
 -0.37801    0.46963   -0.015352  -0.10161   -1.1847    -0.28066
 -0.62884   -0.53617   -0.09062    0.0027325  0.29444    0.59592
 -0.43163    0.21417    1.008     -1.1361     0.40022   -0.18933
 -0.14881   -1.9002    -0.17881   -0.072937   0.30559    0.066922
  0.30385    0.2896     0.081393  -0.61975    0.58045   -0.33278
  0.55185    1.1641     0.62108    1.5807    -0.025482   0.70804
  0.19982    0.22888   -0.77114   -0.37059   -0.015387   0.049801
 -0.26291   -0.52162    0.55077   -0.066826  -0.89894   -0.48229
 -0.92447    0.17337    0.015342  -0.65211    0.24902   -1.3395
  0.92831   -0.56788    0.73234    1.1378     0.10624    0.61714
 -0.38249   -0.79463   -0.15127   -0.064089 ]",17
1026,orden,"[ 3.0311e-01 -9.8931e-01 -1.2639e+00 -3.7724e-01 -4.4094e-02 -1.3615e-01
 -2.5519e-01  2.1071e-01  8.4889e-01 -4.4097e-01  1.3415e-01 -4.4234e-01
 -8.3353e-01  4.7056e-01 -6.6837e-01 -7.7343e-02  5.3511e-01  2.5044e-01
  3.5421e-01  8.9065e-01  8.5404e-01 -2.7812e-01 -8.5579e-01 -4.4818e-01
  9.6338e-01 -2.9649e-01  2.5280e-04 -1.6537e-01 -2.1846e-01 -7.0805e-02
  4.7238e-01 -8.8882e-01 -4.9205e-01  5.6035e-01 -1.6789e-01 -1.9092e-01
  7.5384e-01  3.4289e-01  9.3795e-02  2.4565e-01  3.5706e-01 -7.3430e-02
 -4.8300e-01 -7.1473e-01  3.1096e-01  1.3638e-02  1.3341e-01  2.5093e-01
 -7.6680e-01  6.8627e-01 -3.2179e-02  2.7882e-01  4.2142e-02 -7.5256e-02
 -9.7046e-02  1.4992e-01  8.8637e-01 -1.0492e-01 -3.1383e-01  5.5310e-01
  2.8333e-01 -4.0873e-01  4.9592e-02 -3.0814e-01 -7.7821e-02 -3.2876e-01
  2.8544e-02  4.7011e-01 -9.0004e-01  2.9668e-01  5.1815e-01  7.7205e-01
  3.5241e-01  5.1133e-02  3.0455e-01 -2.3194e-02  2.2106e-01 -1.2314e-01
  2.3142e-01 -2.1254e-02  4.2898e-03 -3.6076e-01 -4.3595e-01 -5.1278e-01
  6.8537e-01 -5.7241e-01 -5.6520e-01 -4.2805e-01  4.1046e-01 -7.5489e-01
 -3.7699e-01 -1.7115e-01  4.0405e-01  3.9405e-01  6.7239e-01  1.0721e-01
  3.3436e-01 -3.3446e-01  3.1312e-01 -8.6246e-01]",28
1027,,"[ 0.43164   -0.15222   -0.090954   0.27593   -0.29101    0.36017
  0.4655    -0.28828    0.086091   0.093661  -0.13549    0.41858
  0.59686    0.11504   -0.25032    0.83024   -1.3643     0.2555
  0.7736     0.23006    0.043749  -0.20482   -0.95752   -0.035198
 -0.65441   -0.17072   -0.22634    0.4402    -0.30808    0.14455
  0.42189   -0.49649   -0.29727    0.11105    0.69916    0.38966
  0.19586    0.0096293  0.30403   -0.18009    0.26901    0.11098
 -0.24032    0.50934   -1.012      0.21734    0.26931    0.46778
  0.044723  -0.39504    0.34011   -0.43975   -0.28842   -0.41691
 -0.025155   0.90371    0.22067    0.044766  -0.058912  -0.22924
 -0.22333   -0.40271   -0.0047459  0.19146   -0.18552    0.17944
  0.39955    0.28277   -0.34042   -0.13513    0.10632   -0.070714
 -0.058407   0.011376  -0.13616   -0.35082    0.18581   -0.22085
  0.33876    0.058829   0.08877   -0.14362    0.25244    0.29709
  0.23076   -0.54953    0.39699    0.067027  -0.3552     0.97047
 -0.59253   -0.0055118  0.28624   -0.57072    0.024877   0.22111
  0.19644    0.36337    0.40463    0.057161 ]",30
1028,watt,"[-0.2591    -0.13526   -0.87169   -0.94254    0.34566   -0.61297
  0.60974    0.53702   -0.59157    0.1845     0.57483    0.27171
 -1.0206    -0.12416   -0.11783   -0.6047    -0.33939   -0.20531
  0.10346   -0.48339    0.35184   -0.43707    0.27365   -0.44013
  0.62714    0.048713   0.50985    0.0061651  0.27414    0.81739
  0.35664    0.72921   -0.28704    0.41992   -0.24643    0.46472
 -0.1272     0.61499    1.0395     0.19334   -0.15092   -0.42754
  0.015893   0.2851    -0.014218   0.31998    0.3211    -1.1063
  0.58293   -0.15009    0.12513   -0.75431    0.27278    0.0076246
  0.28258   -0.56752    0.13631    0.26001   -0.3027    -0.77188
  0.66026   -0.40538   -0.3952     0.75319    0.39283   -0.056456
  0.45807   -0.076421   0.26639   -0.16013    0.27349   -0.025652
  0.089     -0.50319    0.53331   -0.070062   0.59937   -1.1025
 -0.43277   -0.11276   -0.11177   -0.85428    0.12854   -0.314
 -0.08397    0.97249    0.24994   -0.25576    0.345     -0.27514
 -0.051324  -0.13848    0.16926   -0.060329  -0.63689   -0.09727
 -0.39731   -0.25323   -0.18492   -0.56714  ]",14
1029,statement,"[-0.13214   -0.7888     0.27986   -0.27285    0.16575    0.18968
  0.025626   0.15242   -0.097802   0.35711   -0.033131  -0.10102
  0.3975     0.15977   -0.25494    0.27311   -0.37302   -0.62745
 -0.69389   -0.21062    0.49479   -0.32658   -0.48365    0.58129
 -0.70134    0.17995    0.20725    0.6073    -0.13351    0.45038
  0.35188    0.22305   -0.3564     0.030625  -0.08677    0.28458
  0.37305    0.65016   -0.37359   -0.17712   -0.86426    0.28229
  0.73827    0.46229   -0.33246   -0.15065   -0.12752   -0.40332
 -0.6983    -1.0403     1.2568    -0.2251     0.64291    0.82166
 -0.42018   -2.1759    -0.27996   -0.33592    1.7292     0.68315
 -0.20387   -0.33413   -0.34401   -0.58991    0.40114   -0.52668
 -0.14592    1.2571    -0.0090907 -0.43589    0.25463   -0.34231
  0.046566  -1.5687     0.73576    0.59537    0.090416   0.27164
 -2.0524    -0.15705    0.20204   -0.60847    0.059891  -0.17124
 -1.0182    -0.55057    0.20973   -0.083916   0.033396  -0.15635
  0.4765    -0.63815   -0.23816    0.47105    0.079042   0.87397
 -0.33147   -0.54202    0.17962    0.5801   ]",7
1030,zusammenarbeit,"[ 0.33388  -0.080922 -0.49119   0.39389  -0.31571  -0.48211   0.24526
 -0.24685   0.02921   0.25675   0.36882  -0.096056  0.19029   0.20883
 -0.25542   0.75428  -0.12711  -0.28138   0.37017  -0.49871  -0.54997
  0.49119  -0.4521   -0.45325  -0.12638  -0.16593   0.096007  0.33029
 -0.15117   0.23935  -0.85899  -0.17348  -0.59726  -0.26043   0.27317
 -0.22501   0.25179  -0.10723   0.34222   0.10798   0.24815  -0.039479
 -0.78689   0.69409  -0.33513  -0.14232   0.38129   0.69171   0.043636
  0.42225   0.35376   0.35883  -0.2956   -0.20675  -0.28159   0.95847
  0.25012   0.25856  -0.76012  -0.24655   0.65401   0.055609 -0.84278
  0.045192 -0.87722  -0.036495 -0.51466  -0.26786   0.086718  0.19759
  0.082761  0.13928   0.13277   0.068129  0.070873 -0.081817 -0.11453
 -0.099149  0.31716  -0.16684   0.016586 -0.68616   0.28656  -0.24622
  0.2781    0.38653  -0.13201   0.34551   0.36428   0.026197  0.20289
  0.36437   0.22847  -0.14712   0.63993   0.18471   0.35859   0.26665
 -0.1307   -0.46018 ]",6
1031,karneval,"[ 1.0974e-01 -1.5451e-01 -4.2238e-01 -1.5357e-01 -3.4978e-01 -5.9054e-02
  2.0169e-01  1.3013e-01  2.3416e-01 -2.6594e-01 -1.8228e-01 -1.2975e-02
  1.5666e-01 -1.4708e-01 -3.5038e-01  6.0804e-01  1.1730e-01  2.8290e-01
  4.2662e-01 -1.8663e-01  1.9175e-01 -3.8446e-03 -1.1219e+00  1.7932e-01
 -1.8201e-01 -1.3411e-01  2.0381e-01  6.9027e-01 -2.1031e-01  3.0247e-01
 -1.5690e-01 -3.4625e-01  1.3976e-01 -1.3551e-01  8.2702e-01  5.7940e-02
  1.5613e-01 -2.0417e-01 -2.1210e-01 -4.4043e-01  3.3486e-01  3.0776e-01
 -2.2273e-01  7.3212e-01 -1.4990e-01 -2.7154e-02  3.3373e-01  7.2862e-02
 -1.6096e-01  5.5189e-01  2.8284e-01  1.5502e-01 -5.8701e-01 -6.5598e-01
 -2.5737e-01  3.9143e-01  2.4589e-01  3.3542e-01 -5.5619e-01 -4.5125e-01
  3.1472e-02 -2.7354e-01 -5.1386e-01 -3.1682e-01  3.0151e-02  3.5031e-01
 -3.5422e-01 -6.1415e-01  9.2097e-02 -4.8308e-02  3.4250e-01 -2.5664e-01
  6.6951e-01  7.2431e-04 -1.0858e-01  3.8379e-03  2.3776e-01  2.9416e-01
  6.5013e-01  6.2229e-02 -4.2609e-01 -3.3963e-01 -6.4155e-03 -1.3773e-01
  2.5051e-01 -3.9086e-01 -5.5162e-01 -2.3311e-01  2.2978e-01  4.0767e-01
 -3.1253e-02  3.4697e-01  2.3413e-01 -3.9801e-01  6.6784e-01 -1.0374e-01
  2.3471e-01  8.7702e-02 -3.9881e-01 -3.8095e-01]",6
1032,,"[ 0.79618    0.5678    -0.96453   -0.1981    -0.18428    0.91728
  0.0092719  0.16862   -0.25747    1.1229    -0.5002    -0.17189
  0.39234    0.21015   -0.31069    0.30307   -0.07859   -0.073957
 -0.40416    0.45559   -0.90511   -0.21614    0.42923   -0.1103
 -0.043391  -0.79576   -0.24517   -1.107      0.079045   0.43802
 -0.66621    1.2244    -0.078216   0.43178   -0.57316   -0.61193
 -0.20767    0.45253   -0.33195   -0.07209   -0.83251    0.019382
 -0.049362   0.14225    0.34419   -0.2918    -0.056753   0.18813
  0.26894    0.26421   -0.23174   -0.66608   -0.30476    0.42726
  0.032755  -1.7065     0.10845   -0.50628    1.6526     0.24369
 -0.033579   0.086128  -0.24579   -0.061769   0.63102    0.090618
  0.77599    0.34899    1.0406     0.93388    0.18834   -0.24184
 -0.15399   -0.27489   -0.53584    0.78466    0.63599   -0.55433
 -0.52555   -1.0072     0.31415    0.24403   -0.014121  -1.2752
 -1.4468    -0.27753   -0.14488   -0.47632    0.44077   -0.62933
  0.26027    0.22618    0.3705     0.47078   -0.55834    0.39986
  0.16891   -0.28637    0.54823   -0.33597  ]",17
1033,pechstein,"[ 1.0391    0.72015  -0.7158    0.43422  -0.23507  -0.38165  -0.1854
  0.38741  -0.044251  0.3555    0.60203   1.3532   -0.80594  -0.20459
 -0.18364   0.33977   0.18641   0.42246   0.21792  -0.32603   0.19061
  0.94132   0.70517   1.7251    0.7222   -0.17344   0.23633  -0.094155
  0.55191  -0.075234 -0.039988 -0.10897  -0.21633   0.46651   0.56182
  0.32898   0.51122   0.072861 -0.33124   0.48896  -0.046402  0.3753
 -0.029984  0.50852  -0.32087  -0.25405   0.20647  -0.90035   0.72468
  0.50315   0.99572  -0.020453 -0.31842   0.83742  -0.030129  0.052933
 -0.23004   0.75823  -0.39299  -0.53501   0.68592  -1.2385    0.83237
  0.45584   0.21548   0.63276   0.12927   0.24625  -0.26786  -0.53736
  0.24933   0.34286  -0.45532   0.88404   0.51983   1.6048    0.73927
 -1.2173    0.68662  -0.33204   0.24785  -0.28965  -0.66797   0.40177
 -0.028211 -0.31282   0.24211   0.57384   0.073726 -0.45968   0.16481
 -0.4268    0.54766   0.76689   0.56868  -0.83639  -0.33798  -0.056704
 -0.25681   0.57671 ]",14
1034,wurst,"[ 0.27112   -0.021592  -0.26065   -0.20263   -0.14485   -0.39358
  0.81203   -0.51411    0.28789   -0.056226  -0.05706    0.52729
 -0.3071    -0.050743   0.3402     0.58736   -0.032472   0.042005
 -0.30065    0.66618   -0.62675   -0.17177    0.020649   0.13942
 -0.022469   0.42068    0.37662    0.45956   -0.023309  -0.20575
 -0.02071   -0.28386    0.29034   -0.0904     0.56262    0.0059387
 -0.087346  -0.19618    0.1494     0.18344    0.24353    0.084232
 -0.27575   -0.060097   0.10923   -0.060749   0.083717   0.0058139
 -0.028451  -0.11035    0.070108  -0.43985   -0.68662   -0.64129
 -0.47949    0.75015   -0.18908    0.21018   -0.35332   -0.30609
  0.17353   -0.0074289 -0.1114     0.41085   -0.25327   -0.091028
 -0.042562   0.18658   -0.10523   -0.33332    0.41027   -0.093548
  0.33437    0.20672    0.15393    0.56789   -0.43087   -0.10685
  0.10913    0.19561   -0.03139   -0.097606   0.2302    -0.25224
  0.098272  -0.24959   -0.41911   -0.072601  -0.29043    0.15956
  0.16363    0.63809    0.41689   -0.1568     0.38589   -0.019662
  0.31498   -0.13199   -0.22013    0.53187  ]",18
1035,tote,"[-0.2105     0.70786   -0.40473   -0.72681    0.13527    0.70488
  0.27299    0.90295    0.0032463 -0.073438   0.27261    0.38778
 -0.34459    0.027352   0.23305   -0.058355   1.0066     0.079037
  0.27714   -0.71352   -0.011451   0.31589    0.43141   -0.28732
  0.26071   -0.2473     0.33807   -0.1914    -0.23011   -0.58686
 -0.082666  -0.31941   -0.041379  -0.043173  -0.096783   0.32427
  0.15385    0.27478    0.60085   -0.80284    0.502      0.1145
  0.079224  -1.1164    -0.54905    0.30397   -0.53378    0.31436
 -0.74371    0.49207   -0.43371    0.94706    0.03431    0.37829
 -0.055749  -0.061261   0.37034    0.56491    0.19751   -0.58821
  0.28007   -0.14255   -0.17163    0.71829   -0.56801   -0.14964
  0.26252   -0.053739  -0.3344    -0.26978   -0.13026   -0.096123
  0.52251   -0.18092   -0.38435   -0.3722    -0.15298    0.023305
  0.1491     0.27747    0.48702   -0.3945    -0.086536  -0.49796
  0.019247  -1.4045    -0.51001   -0.12803   -1.0823     0.64512
 -0.040417   0.20614    0.85108   -0.62381    0.36125   -0.13111
  0.67682    0.47642    0.75799    0.33732  ]",20
1036,,"[ 0.29616   -0.11218   -0.55059    0.5561    -0.6694    -0.17002
  0.30772    0.12335    0.20433   -0.047918  -0.059394   0.20415
 -0.13738    0.20881   -0.69747    0.03903   -0.12725    0.0317
  0.20481   -0.166     -0.27293    0.332     -0.77218   -0.42046
 -0.25863    0.012646   0.16039    0.50268   -0.23029    0.63895
 -0.183     -0.2338     0.18848    0.44923    0.18448    0.0075982
 -0.19501   -0.33222    0.020419  -0.11716    0.22695    0.55397
 -0.73775    0.34006   -0.022627  -0.14154   -0.0097886  0.38015
 -0.28481    0.46715   -0.22836    0.12636   -0.32654   -0.66517
 -0.20169    0.083174   0.38239    0.45627   -0.44766   -0.49788
  0.31601   -0.31      -0.56629   -0.091582  -0.59684    0.037982
 -0.49854   -0.41904   -0.34092    0.093246   0.032097   0.0010553
 -0.2126     0.099389  -0.072084  -0.15396    0.45549   -0.078771
  0.41064   -0.32802   -0.39097   -0.18589    0.16657   -0.26419
  0.55539   -0.022558   0.054567  -0.27671   -0.14909    0.40701
 -0.36921    0.11521    0.33173    0.19786    0.70264   -0.044187
  0.43758    0.2039    -0.40652    0.10601  ]",6
1037,krone,"[ 0.6396     0.25685   -0.54856   -0.74509   -0.91207   -0.018702
  0.087959  -0.12198   -0.44464   -1.0509     0.11471    1.6732
 -0.34003    0.9236    -0.21719   -0.0051784  0.26518   -1.2094
  0.67469    0.35978    1.3122     0.5271     0.23835    0.57063
  0.66589    0.080121   0.7421    -0.78983    0.097537  -0.90168
 -0.83998    0.89942   -0.32965    0.31597    0.32622   -0.43163
  0.3958     0.47201    0.023262  -1.1872    -0.05007   -0.23258
 -0.22871    0.18313   -0.075016   0.62252    0.35292   -0.94083
 -0.16493   -0.43675    0.2172    -0.19928    1.5928     0.35857
 -0.12462   -0.021129  -0.36031    0.25746   -0.27385   -0.52482
  0.46486   -0.9281    -0.27926    1.019     -1.1279     1.0705
 -1.1875     0.56849    0.35572   -0.19747    0.23526   -0.28931
 -0.099248   0.93988    0.61933    0.092642   0.15647    0.33956
 -0.1458     0.27171   -0.30443   -0.36254    0.67109   -0.089546
  0.44924    0.37134   -0.40712    0.71387   -0.57855   -0.67186
  0.2984    -0.26294    0.19584   -0.13336    0.38133    0.070797
 -0.31189   -0.21722    0.077073  -0.10202  ]",14
1038,,"[ 0.19388    0.3141    -0.20897   -0.46175    0.41638   -0.99766
  0.58096    0.56364    0.33628    0.6783     0.62755    0.0051831
  0.06206    0.063338  -0.0139    -0.20188    0.66669   -0.088001
 -0.76207    0.20947    0.73346   -0.10325   -0.21008   -0.14721
 -0.6927    -0.4014    -0.54601    0.30882   -0.074356   0.018693
 -0.28636   -0.11182   -0.062975  -0.28398   -0.02227    0.1114
  0.3165    -0.15488    0.74578   -0.6258     1.0193    -0.45192
  0.086584  -0.49993    1.1882     0.78786    0.21364    0.14903
  0.18216   -0.2449     0.15941    0.079512  -0.39796    0.13209
 -0.089902  -0.96522   -0.48907   -0.47902    1.3477    -0.0060548
 -0.11476   -0.42852    0.40703    1.0251    -0.14273   -0.34339
  0.20296   -0.21741    0.1266     0.86296   -0.35919    0.10618
 -0.41817   -0.57717    0.40666   -0.23092    1.2751     0.38683
 -0.81861    0.58057   -0.45913   -0.37083   -0.47991    0.36589
 -0.37037   -0.34677    0.054294  -0.45454   -0.14103    0.71168
  0.37367   -0.017985   0.1247     0.47671   -0.61472   -0.15685
  0.71071    0.44429    0.72397    1.0754   ]",8
1039,,"[ 0.22145   -0.22982   -0.78583    0.24398   -0.32159   -0.070119
  0.1554     0.31817    0.21658   -0.38913    0.050101   0.29222
 -0.020838   0.19441   -0.19287   -0.32688    0.067508   0.06296
  0.18517    0.08958    0.12638    0.10818   -0.065005   0.14308
  0.24154    0.35201   -0.17759   -0.026724   0.12387    0.19306
 -0.30424    0.08632    0.90736    0.09271    0.0051646 -0.25979
  0.2665    -0.33163    0.3703    -0.13828   -0.24176    0.2353
  0.05635    0.37331   -0.21775   -0.40695    0.040783   0.52055
 -0.38127    0.67671    0.11935    0.51526   -0.15837   -0.19875
  0.28527    0.92382    0.13518    0.32285   -0.80338   -0.47628
 -0.25863   -0.59825   -0.1557    -0.13237   -0.75078    0.19624
 -0.25152   -0.3026     0.18892    0.21588    0.27803    0.26298
  0.18503    0.11018    0.12549    0.005655   0.50303   -0.014479
  0.4884     0.18823   -0.61195   -0.40657    0.43779   -0.16358
 -0.12473   -0.036203   0.11374   -0.22468   -0.30954    0.26218
  0.033688   0.1669     0.14142   -0.052318   0.79283   -0.3461
  0.34772    0.35375   -0.27011   -0.22925  ]",6
1040,,"[-0.18095   -0.35825   -0.16866    0.43165   -0.34107   -0.35761
 -0.094533  -0.25993   -0.21632   -0.47155   -0.59588    0.0092736
  0.0068285 -0.62717   -0.14239    0.18686   -0.18262    0.16367
 -0.34792   -0.43863    0.52198    0.021687  -0.87186   -0.3076
 -0.75594   -0.50121    0.45029    0.021867   0.29962    0.58039
  0.21896   -0.34716   -0.1709    -0.27674    0.055452   0.20756
 -0.10712   -0.34234    0.059497  -0.22931    0.79705    0.46683
  0.10651    0.4524     0.13708   -0.021109  -0.37783    0.25117
 -0.58814    0.13258    0.97422    0.13765   -0.13604   -0.37857
  0.18283    0.88       0.28303    0.48155    0.31548   -0.29708
  0.17115   -0.29484   -0.32053    0.10761    0.26147   -0.13386
 -0.40919   -0.080736   0.14543    0.5334     0.46667    0.18848
  0.56035   -0.15095   -0.063153  -0.51448    0.12075   -0.063379
  0.16262   -0.35075   -0.44337    0.22119    0.32301   -0.27193
  0.027904  -0.0032948 -0.93905    0.0062656 -0.25659   -0.13977
 -0.021989  -0.015352   0.49506   -0.010263   1.0702    -0.23931
  0.6318    -0.57882   -0.70785   -0.58517  ]",6
1041,mensur,"[ 0.46489    0.12667   -0.50912    0.28968   -0.42918   -0.15605
 -0.021206   0.054412  -0.27816   -0.12901   -0.027319   0.21389
  0.31994    0.027658  -0.35839    0.67933   -0.15347    0.06413
 -0.089779  -0.36341   -0.13774   -0.25696   -0.402      0.2612
 -0.26587    0.48208   -0.15734   -0.071724  -0.098894  -0.23908
 -0.31404   -0.59154   -0.091998  -0.21105   -0.2805    -0.27651
  0.18917   -0.21119   -0.091822   0.5204     0.089881   0.31303
  0.49267    0.052541  -0.20156   -0.41145    0.039938   0.48691
 -0.50495    0.27239   -0.25848    0.28247   -0.4619    -0.099276
  0.0060231  0.54605    0.090442   0.061126  -0.76429    0.21968
  0.45179    0.17267   -0.071576   0.23493   -0.66676   -0.059187
  0.057854  -0.18276   -0.061664  -0.11502   -0.17783    0.035364
  0.88242    0.56229   -0.15869   -0.063947   0.060976   0.54022
  0.60842   -0.47573   -0.30813   -0.32316   -0.18302   -0.29657
  0.4826     0.11403   -0.18724    0.23832   -0.085903  -0.068061
  0.13512    0.47165    0.3519    -0.23025    0.52135    0.098867
  0.16716    0.2647    -0.5557    -0.21293  ]",18
